"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19988240,331820,12811,"ms009_unnamed hydric soils (134dr)_0_5_udorthents-lexington complex, 5 to 25 percent slopes, severely eroded_c48w_0",1441417,12811,331820,182648,5,"MS"
19988238,331820,12811,"ms009_lexington_1_25_udorthents-lexington complex, 5 to 25 percent slopes, severely eroded_c48w_0",382552,12811,331820,182648,25,"MS"
19988245,1602827,12811,"ms009_water_1_100_water_1qsw3_0",1465545,12811,1602827,498781,100,"MS"
19988246,331808,12811,"ms009_iuka_0_5_kirkville fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2shs5_0",2265797,12811,2577190,700837,5,"MS"
19988247,331808,12811,"ms009_kirkville_1_80_kirkville fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2shs5_0",2265770,12811,2577190,700837,80,"MS"
19988248,331808,12811,"ms009_bibb_0_10_kirkville fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2shs5_0",2265796,12811,2577190,700837,10,"MS"
19988249,331808,12811,"ms009_kinston_0_5_kirkville fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2shs5_0",2265795,12811,2577190,700837,5,"MS"
19988250,331818,12811,"ms009_smithdale_1_35_smithdale-sweatman-providence association, 12 to 35 percent slopes_2vxx0_0",2372445,12811,2649384,746378,35,"MS"
19988251,331818,12811,"ms009_sweatman_1_30_smithdale-sweatman-providence association, 12 to 35 percent slopes_2vxx0_0",2372447,12811,2649384,746378,30,"MS"
19988252,331818,12811,"ms009_ora_0_6_smithdale-sweatman-providence association, 12 to 35 percent slopes_2vxx0_0",2372448,12811,2649384,746378,6,"MS"
19988253,331818,12811,"ms009_providence_1_25_smithdale-sweatman-providence association, 12 to 35 percent slopes_2vxx0_0",2372446,12811,2649384,746378,25,"MS"
19988254,331818,12811,"ms009_lexington_0_4_smithdale-sweatman-providence association, 12 to 35 percent slopes_2vxx0_0",2372449,12811,2649384,746378,4,"MS"
19988255,331810,12811,"ms009_lexington_1_95_lexington silt loam, 5 to 8 percent slopes, moderately eroded_2vxxg_0",2372482,12811,2649398,746392,95,"MS"
19988256,331810,12811,"ms009_providence_0_5_lexington silt loam, 5 to 8 percent slopes, moderately eroded_2vxxg_0",2372483,12811,2649398,746392,5,"MS"
19988094,331815,12811,"ms009_providence_1_90_providence silt loam, 5 to 8 percent slopes, moderately eroded_2vxxm_0",2372498,12811,2649403,746398,90,"MS"
19988095,331815,12811,"ms009_lexington_0_6_providence silt loam, 5 to 8 percent slopes, moderately eroded_2vxxm_0",2372499,12811,2649403,746398,6,"MS"
19988096,331815,12811,"ms009_smithdale_0_4_providence silt loam, 5 to 8 percent slopes, moderately eroded_2vxxm_0",2372500,12811,2649403,746398,4,"MS"
19987816,331816,12811,"ms009_providence_1_90_providence silt loam, 8 to 12 percent slopes, moderately eroded_2vxxn_0",2372501,12811,2649404,746399,90,"MS"
19987817,331816,12811,"ms009_lexington_0_6_providence silt loam, 8 to 12 percent slopes, moderately eroded_2vxxn_0",2372502,12811,2649404,746399,6,"MS"
19987818,331816,12811,"ms009_smithdale_0_4_providence silt loam, 8 to 12 percent slopes, moderately eroded_2vxxn_0",2372503,12811,2649404,746399,4,"MS"
19988257,331817,12811,"ms009_smithdale_1_55_smithdale and toinette soils, 20 to 45 percent slopes_2vxy1_0",2372553,12811,2649416,746411,55,"MS"
19988258,331817,12811,"ms009_lexington_0_6_smithdale and toinette soils, 20 to 45 percent slopes_2vxy1_0",2372555,12811,2649416,746411,6,"MS"
19988259,331817,12811,"ms009_providence_0_4_smithdale and toinette soils, 20 to 45 percent slopes_2vxy1_0",2372554,12811,2649416,746411,4,"MS"
19988260,331817,12811,"ms009_toinette_1_35_smithdale and toinette soils, 20 to 45 percent slopes_2vxy1_0",2372556,12811,2649416,746411,35,"MS"
19987956,331809,12811,"ms009_providence_0_5_lexington silt loam, 2 to 5 percent slopes, moderately eroded_2wn61_0",2388858,12811,2670806,770400,5,"MS"
19987957,331809,12811,"ms009_lexington_1_88_lexington silt loam, 2 to 5 percent slopes, moderately eroded_2wn61_0",2388857,12811,2670806,770400,88,"MS"
19987958,331809,12811,"ms009_loring_0_4_lexington silt loam, 2 to 5 percent slopes, moderately eroded_2wn61_0",2388859,12811,2670806,770400,4,"MS"
19987959,331809,12811,"ms009_feliciana_0_3_lexington silt loam, 2 to 5 percent slopes, moderately eroded_2wn61_0",2388877,12811,2670806,770400,3,"MS"
19987960,331813,12811,"ms009_rosebloom_0_2_oaklimeter silt loam, 0 to 2 percent slopes, occasionally flooded, north_2x0th_0",2483249,12811,2681980,784023,2,"MS"
19987961,331813,12811,"ms009_ariel_0_4_oaklimeter silt loam, 0 to 2 percent slopes, occasionally flooded, north_2x0th_0",2483247,12811,2681980,784023,4,"MS"
19987962,331813,12811,"ms009_oaklimeter_1_90_oaklimeter silt loam, 0 to 2 percent slopes, occasionally flooded, north_2x0th_0",2483227,12811,2681980,784023,90,"MS"
19987963,331813,12811,"ms009_gillsburg_0_4_oaklimeter silt loam, 0 to 2 percent slopes, occasionally flooded, north_2x0th_0",2483246,12811,2681980,784023,4,"MS"
19987819,331801,12811,"ms009_cascilla_0_5_arkabutla silt loam, 0 to 2 percent slopes, rarely flooded_2x2hc_0",2492471,12811,2683588,786434,5,"MS"
19987820,331801,12811,"ms009_arkabutla_1_95_arkabutla silt loam, 0 to 2 percent slopes, rarely flooded_2x2hc_0",2492472,12811,2683588,786434,95,"MS"
19991093,331821,12812,"ms013_bude_0_5_almo silt loam (henry)_c48x_0",1468534,12812,331821,182649,5,"MS"
19991094,331821,12812,"ms013_almo_1_95_almo silt loam (henry)_c48x_0",382553,12812,331821,182649,95,"MS"
19990186,331822,12812,"ms013_bude_1_100_bude silt loam, 2 to 5 percent slopes_c48y_0",1454203,12812,331822,497079,100,"MS"
19990900,331823,12812,"ms013_bude_1_100_bude silt loam, 2 to 5 percent slopes, eroded_c48z_0",1454215,12812,331823,497082,100,"MS"
19990425,331824,12812,"ms013_unnamed hydric soils (134dr)_0_2_bude silt loam, 5 to 8 percent slopes_c490_0",1454229,12812,331824,182652,2,"MS"
19990426,331824,12812,"ms013_bude_1_90_bude silt loam, 5 to 8 percent slopes_c490_0",382559,12812,331824,182652,90,"MS"
19990176,331825,12812,"ms013_urbo_0_5_chastain silt loam (una)_c491_0",1468535,12812,331825,182653,5,"MS"
19990177,331825,12812,"ms013_chastain_1_95_chastain silt loam (una)_c491_0",382560,12812,331825,182653,95,"MS"
19990427,331826,12812,"ms013_chastain_1_95_chastain silty clay loam (una)_c492_0",382562,12812,331826,182654,95,"MS"
19990428,331826,12812,"ms013_urbo_0_5_chastain silty clay loam (una)_c492_0",1468536,12812,331826,182654,5,"MS"
19990322,331827,12812,"ms013_unnamed hydric soils (134de)_0_5_collins silt loam, local alluvium (oaklimeter)_c493_0",1441419,12812,331827,182655,5,"MS"
19990323,331827,12812,"ms013_collins_1_95_collins silt loam, local alluvium (oaklimeter)_c493_0",382564,12812,331827,182655,95,"MS"
19990324,331828,12812,"ms013_collins_1_95_collins silt loam (oaklimeter)_c494_0",382567,12812,331828,182656,95,"MS"
19990325,331828,12812,"ms013_unnamed hydric soils (134de)_0_5_collins silt loam (oaklimeter)_c494_0",1441420,12812,331828,182656,5,"MS"
19990326,331829,12812,"ms013_unnamed hydric soils (134dr)_0_3_cuthbert, dulac, and ruston soils, 8 to 12 percent slopes (sweatman, providence and smithdale)_c495_0",1441422,12812,331829,182657,3,"MS"
19990327,331829,12812,"ms013_cuthbert_1_40_cuthbert, dulac, and ruston soils, 8 to 12 percent slopes (sweatman, providence and smithdale)_c495_0",382570,12812,331829,182657,40,"MS"
19990328,331829,12812,"ms013_ruston_1_20_cuthbert, dulac, and ruston soils, 8 to 12 percent slopes (sweatman, providence and smithdale)_c495_0",382572,12812,331829,182657,20,"MS"
19990329,331829,12812,"ms013_dulac_1_30_cuthbert, dulac, and ruston soils, 8 to 12 percent slopes (sweatman, providence and smithdale)_c495_0",382571,12812,331829,182657,30,"MS"
19990330,331830,12812,"ms013_dulac_1_30_cuthbert-dulac and ruston soils, 8 to 12 percent slopes, severely eroded (sweatman, providence and smithdale)_c496_severely eroded",382576,12812,331830,182658,30,"MS"
19990331,331830,12812,"ms013_cuthbert_1_40_cuthbert-dulac and ruston soils, 8 to 12 percent slopes, severely eroded (sweatman, providence and smithdale)_c496_0",382575,12812,331830,182658,40,"MS"
19990332,331830,12812,"ms013_ruston_1_20_cuthbert-dulac and ruston soils, 8 to 12 percent slopes, severely eroded (sweatman, providence and smithdale)_c496_0",382577,12812,331830,182658,20,"MS"
19990333,331830,12812,"ms013_unnamed hydric soils (134dr)_0_3_cuthbert-dulac and ruston soils, 8 to 12 percent slopes, severely eroded (sweatman, providence and smithdale)_c496_0",1441423,12812,331830,182658,3,"MS"
19990429,331831,12812,"ms013_unnamed hydric soils (134dr)_0_3_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes (sweatman, providence and smithdale)_c497_0",1441424,12812,331831,182659,3,"MS"
19990430,331831,12812,"ms013_cuthbert_1_40_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes (sweatman, providence and smithdale)_c497_0",382580,12812,331831,182659,40,"MS"
19990431,331831,12812,"ms013_ruston_1_20_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes (sweatman, providence and smithdale)_c497_0",382582,12812,331831,182659,20,"MS"
19990432,331831,12812,"ms013_dulac_1_30_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes (sweatman, providence and smithdale)_c497_0",382581,12812,331831,182659,30,"MS"
19990178,331832,12812,"ms013_cuthbert_1_40_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes. severely eroded (sweatman, providence and smithdale)_c498_severely eroded",382585,12812,331832,182660,40,"MS"
19990179,331832,12812,"ms013_ruston_1_28_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes. severely eroded (sweatman, providence and smithdale)_c498_severely eroded",382587,12812,331832,182660,28,"MS"
19990180,331832,12812,"ms013_unnamed hydric soils (134dr)_0_4_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes. severely eroded (sweatman, providence and smithdale)_c498_0",1441425,12812,331832,182660,4,"MS"
19990181,331832,12812,"ms013_dulac_1_28_cuthbert, dulac, and ruston soils, 12 to 35 percent slopes. severely eroded (sweatman, providence and smithdale)_c498_severely eroded",382586,12812,331832,182660,28,"MS"
19990433,331835,12812,"ms013_dulac_1_100_dulac silt loam, 5 to 8 percent slopes, eroded_c49c_0",382592,12812,331835,182663,100,"MS"
19991095,331837,12812,"ms013_dulac_1_100_dulac silt loam, 8 to 12 percent slopes, eroded_c49f_0",382594,12812,331837,182665,100,"MS"
19991096,331838,12812,"ms013_dulac_1_100_dulac silt loam, 8 to 12 percent slopes, severely eroded_c49g_severely eroded",382595,12812,331838,182666,100,"MS"
19991097,331839,12812,"ms013_falaya_1_95_falaya silt loam (oaklimeter)_c49h_0",382596,12812,331839,182667,95,"MS"
19991098,331839,12812,"ms013_waverly_0_5_falaya silt loam (oaklimeter)_c49h_0",1433620,12812,331839,182667,5,"MS"
19990434,331840,12812,"ms013_falaya_1_95_falaya silt loam, local alluvium (oaklimeter)_c49j_0",382600,12812,331840,182668,95,"MS"
19990435,331840,12812,"ms013_waverly_0_5_falaya silt loam, local alluvium (oaklimeter)_c49j_0",1433622,12812,331840,182668,5,"MS"
19990899,331842,12812,"ms013_falkner_1_90_falkner silt loam, 2 to 5 percent slopes, eroded_c49l_0",1451959,12812,331842,496873,90,"MS"
19990182,331843,12812,"ms013_falkner_1_100_falkner silt loam, 5 to 8 percent slopes, eroded_c49m_0",382605,12812,331843,182671,100,"MS"
19990334,331844,12812,"ms013_freeland_1_100_freeland silt loam, 2 to 5 percent slopes, eroded (providence)_c49n_0",382606,12812,331844,182672,100,"MS"
19990743,331845,12812,"ms013_freeland_1_100_freeland silt loam, 2 to 5 percent slopes, severely eroded (providence)_c49p_severely eroded",382607,12812,331845,182673,100,"MS"
19990744,331846,12812,"ms013_freeland_1_100_freeland silt loam, 5 to 8 percent slopes, severely eroded (providence)_c49q_severely eroded",382608,12812,331846,182674,100,"MS"
19990745,331847,12812,"ms013_gullied land_1_100_gullied land_c49r_0",382609,12812,331847,182675,100,"MS"
19990436,331849,12812,"ms013_almo_0_5_hatchie silt loam, 2 to 5 percent slopes (bude)_c49t_0",1433643,12812,331849,182677,5,"MS"
19990437,331849,12812,"ms013_hatchie_1_95_hatchie silt loam, 2 to 5 percent slopes (bude)_c49t_0",382614,12812,331849,182677,95,"MS"
19990183,331850,12812,"ms013_hatchie_1_95_hatchie silt loam, 2 to 5 percent slopes, eroded (bude)_c49v_0",382615,12812,331850,182678,95,"MS"
19990184,331850,12812,"ms013_almo_0_5_hatchie silt loam, 2 to 5 percent slopes, eroded (bude)_c49v_0",1433645,12812,331850,182678,5,"MS"
19990438,331851,12812,"ms013_henry_1_95_henry silt loam_c49w_0",382616,12812,331851,182679,95,"MS"
19990439,331851,12812,"ms013_bude_0_5_henry silt loam_c49w_0",1468538,12812,331851,182679,5,"MS"
19991099,331852,12812,"ms013_mayhew_1_100_mayhew silty clay loam_c49x_0",382618,12812,331852,182680,100,"MS"
19991100,331853,12812,"ms013_mixed alluvial land_1_95_mixed alluvial land_c49y_0",382619,12812,331853,182681,95,"MS"
19991101,331853,12812,"ms013_unnamed hydric soils (134de)_0_5_mixed alluvial land_c49y_0",1441421,12812,331853,182681,5,"MS"
19991102,331854,12812,"ms013_unnamed hydric soils (134dr)_0_5_orangeburg and eustis soils, 17 to 35 percent slopes (smithdale and troup)_c49z_0",1441426,12812,331854,182682,5,"MS"
19991103,331854,12812,"ms013_orangeburg_1_45_orangeburg and eustis soils, 17 to 35 percent slopes (smithdale and troup)_c49z_0",382622,12812,331854,182682,45,"MS"
19991104,331854,12812,"ms013_eustis_1_50_orangeburg and eustis soils, 17 to 35 percent slopes (smithdale and troup)_c49z_0",382623,12812,331854,182682,50,"MS"
19990746,331861,12812,"ms013_tickfaw_1_95_tickfaw silt loam (adaton)_c4b6_0",382632,12812,331861,182689,95,"MS"
19990747,331861,12812,"ms013_falkner_0_5_tickfaw silt loam (adaton)_c4b6_0",1468539,12812,331861,182689,5,"MS"
19990748,331863,12812,"ms013_falaya_0_5_waverly silt loam (rosebloom)_c4b8_0",1468542,12812,331863,182691,5,"MS"
19990749,331863,12812,"ms013_waverly_1_95_waverly silt loam (rosebloom)_c4b8_0",382638,12812,331863,182691,95,"MS"
19990187,331864,12812,"ms013_wilcox_1_100_wilcox silty clay loam, 2 to 5 percent slopes, eroded_c4b9_0",1477197,12812,331864,500741,100,"MS"
19990440,331865,12812,"ms013_wilcox_1_100_wilcox silty clay loam, 2 to 5 percent slopes, severely eroded_c4bb_0",382641,12812,331865,182693,100,"MS"
19990901,331866,12812,"ms013_wilcox_1_95_wilcox silty clay loam, 5 to 8 percent slopes, eroded_c4bc_0",1477312,12812,331866,500774,95,"MS"
19990902,331866,12812,"ms013_unnamed hydric soils (133dr)_0_5_wilcox silty clay loam, 5 to 8 percent slopes, eroded_c4bc_0",1477783,12812,331866,500774,5,"MS"
19990897,331867,12812,"ms013_wilcox_1_100_wilcox silty clay loam, 5 to 8 percent slopes, severely eroded_c4bd_0",382643,12812,331867,182695,100,"MS"
19990185,331868,12812,"ms013_wilcox_1_100_wilcox silty clay loam, 8 to 12 percent slopes, severely eroded_c4bf_0",382644,12812,331868,182696,100,"MS"
19990903,1908237,12812,"ms013_water_1_100_water_221p1_0",1724563,12812,1908237,530422,100,"MS"
19990188,2024881,12812,"ms013_gravel pits_1_100_gravel pits_25z1r_0",1737165,12812,2024881,533320,100,"MS"
19990189,2024882,12812,"ms013_borrow pit_1_80_borrow pit_25z1s_0",1737173,12812,2024882,533324,80,"MS"
19991105,2024883,12812,"ms013_dam_1_100_dam_25z1t_0",1737180,12812,2024883,533328,100,"MS"
19990190,2024884,12812,"ms013_miscellaneous water_1_100_miscellaneous water_25z1v_0",1737185,12812,2024884,533331,100,"MS"
19990191,331862,12812,"ms013_urbo_1_90_urbo silty clay loam, 0 to 2 percent slopes, occasionally flooded_2vxx3_0",2372457,12812,2649387,746381,90,"MS"
19990192,331862,12812,"ms013_chenneby_0_6_urbo silty clay loam, 0 to 2 percent slopes, occasionally flooded_2vxx3_0",2372458,12812,2649387,746381,6,"MS"
19990193,331862,12812,"ms013_rosebloom_0_4_urbo silty clay loam, 0 to 2 percent slopes, occasionally flooded_2vxx3_0",2372459,12812,2649387,746381,4,"MS"
19990194,331848,12812,"ms013_hatchie_1_90_hatchie silt loam, 0 to 2 percent slopes_2vxxb_0",2372477,12812,2649394,746390,90,"MS"
19990195,331848,12812,"ms013_iuka_0_5_hatchie silt loam, 0 to 2 percent slopes_2vxxb_0",2372479,12812,2649394,746390,5,"MS"
19990196,331848,12812,"ms013_guyton_0_5_hatchie silt loam, 0 to 2 percent slopes_2vxxb_0",2372478,12812,2649394,746390,5,"MS"
19990197,331855,12812,"ms013_providence_1_94_providence silt loam, 2 to 5 percent slopes, moderately eroded, north_2vxxl_0",2372494,12812,2649402,746397,94,"MS"
19990198,331855,12812,"ms013_lexington_0_6_providence silt loam, 2 to 5 percent slopes, moderately eroded, north_2vxxl_0",2372495,12812,2649402,746397,6,"MS"
19990753,331860,12812,"ms013_providence_1_90_providence silt loam, 8 to 12 percent slopes, severely eroded_2vxxr_0",2372507,12812,2649407,746401,90,"MS"
19990754,331860,12812,"ms013_ora_0_6_providence silt loam, 8 to 12 percent slopes, severely eroded_2vxxr_0",2372508,12812,2649407,746401,6,"MS"
19990755,331860,12812,"ms013_lexington_0_4_providence silt loam, 8 to 12 percent slopes, severely eroded_2vxxr_0",2372509,12812,2649407,746401,4,"MS"
19990907,331833,12812,"ms013_dulac_1_90_dulac silt loam, 2 to 5 percent slopes, moderately eroded_2w6fp_0",2397647,12812,2657589,755583,90,"MS"
19990908,331833,12812,"ms013_providence_0_6_dulac silt loam, 2 to 5 percent slopes, moderately eroded_2w6fp_0",2397650,12812,2657589,755583,6,"MS"
19990909,331833,12812,"ms013_tippah_0_4_dulac silt loam, 2 to 5 percent slopes, moderately eroded_2w6fp_0",2397651,12812,2657589,755583,4,"MS"
19991106,331834,12812,"ms013_dulac_1_90_dulac silt loam, 2 to 5 percent slopes, severely eroded_2w6fq_0",2397653,12812,2657590,755584,90,"MS"
19991107,331834,12812,"ms013_providence_0_6_dulac silt loam, 2 to 5 percent slopes, severely eroded_2w6fq_0",2397657,12812,2657590,755584,6,"MS"
19991108,331834,12812,"ms013_tippah_0_4_dulac silt loam, 2 to 5 percent slopes, severely eroded_2w6fq_0",2397658,12812,2657590,755584,4,"MS"
19991109,331836,12812,"ms013_tippah_0_4_dulac silt loam, 5 to 8 percent slopes, severely eroded_2w6fr_0",2397659,12812,2657591,755586,4,"MS"
19991110,331836,12812,"ms013_dulac_1_90_dulac silt loam, 5 to 8 percent slopes, severely eroded_2w6fr_0",2397660,12812,2657591,755586,90,"MS"
19991111,331836,12812,"ms013_providence_0_6_dulac silt loam, 5 to 8 percent slopes, severely eroded_2w6fr_0",2397661,12812,2657591,755586,6,"MS"
19990202,331841,12812,"ms013_falkner_1_90_falkner silt loam, 2 to 5 percent slopes_2w9ww_0",2439264,12812,2660912,759808,90,"MS"
19990203,331841,12812,"ms013_wilcox_0_5_falkner silt loam, 2 to 5 percent slopes_2w9ww_0",2439265,12812,2660912,759808,5,"MS"
19990204,331841,12812,"ms013_adaton_0_2_falkner silt loam, 2 to 5 percent slopes_2w9ww_0",2439266,12812,2660912,759808,2,"MS"
19990205,331841,12812,"ms013_kipling_0_3_falkner silt loam, 2 to 5 percent slopes_2w9ww_0",2439263,12812,2660912,759808,3,"MS"
19988724,331901,12813,"ms017_bibb_0_2_prentiss fine sandy loam, 0 to 2 percent slopes_2w8y8_0",2407971,12813,2659994,760186,2,"MS"
19988725,331901,12813,"ms017_quitman_0_3_prentiss fine sandy loam, 0 to 2 percent slopes_2w8y8_0",2407973,12813,2659994,760186,3,"MS"
